Time,x,ppb,ppb_bias
2025/2/11 05:08,101.13,114.7848263,414.7848263
2025/2/11 05:09,101.15,104.9870976,404.9870976
2025/2/11 05:10,101.16,112.6075533,412.6075533
2025/2/11 05:11,101.18,134.3030038,434.3030038
2025/2/11 05:12,101.2,125.0361535,425.0361535
2025/2/11 05:13,101.21,124.7371144,424.7371144
2025/2/11 05:14,101.23,115.0267455,415.0267455
2025/2/11 05:15,101.25,126.749748,426.749748
2025/2/11 05:16,101.26,107.2819703,407.2819703
2025/2/11 05:17,101.28,108.5654862,408.5654862
2025/2/11 05:18,101.3,102.379746,402.379746
2025/2/11 05:19,101.31,97.27928231,397.2792823
2025/2/11 05:20,101.33,113.2157113,413.2157113
2025/2/11 05:21,101.35,101.8959075,401.8959075
2025/2/11 05:22,101.36,97.28600228,397.2860023
2025/2/11 05:23,101.38,94.45689134,394.4568913
2025/2/11 05:24,101.4,98.97607688,398.9760769
2025/2/11 05:25,101.41,93.94953296,393.949533
2025/2/11 05:26,101.43,93.77145353,393.7714535
2025/2/11 05:27,101.45,89.22538808,389.2253881
2025/2/11 05:28,101.46,95.86136684,395.8613668
2025/2/11 05:29,101.48,82.62972918,382.6297292
2025/2/11 05:30,101.5,80.0324575,380.0324575
2025/2/11 05:31,101.51,92.90793629,392.9079363
2025/2/11 05:32,101.53,81.60829245,381.6082925
2025/2/11 05:33,101.55,84.13836436,384.1383644
2025/2/11 05:34,101.56,80.55997581,380.5599758
2025/2/11 05:35,101.58,78.81950138,378.8195014
2025/2/11 05:36,101.6,71.28976547,371.2897655
2025/2/11 05:37,101.61,74.72703447,374.7270345
2025/2/11 05:38,101.63,59.63396277,359.6339628
2025/2/11 05:39,101.65,50.26295276,350.2629528
2025/2/11 05:40,101.66,53.18278342,353.1827834
2025/2/11 05:41,101.68,45.50520798,345.505208
2025/2/11 05:42,101.7,47.91432027,347.9143203
2025/2/11 05:43,101.71,35.84187891,335.8418789
2025/2/11 05:44,101.73,24.82111417,324.8211142
2025/2/11 05:45,101.75,30.46253612,330.4625361
2025/2/11 05:46,101.76,20.19440898,320.194409
2025/2/11 05:47,101.78,26.01055037,326.0105504
2025/2/11 05:48,101.8,23.46367852,323.4636785
2025/2/11 05:49,101.81,18.43377461,318.4337746
2025/2/11 05:50,101.83,24.17599624,324.1759962
2025/2/11 05:51,101.85,13.4072307,313.4072307
2025/2/11 05:52,101.86,10.79315906,310.7931591
2025/2/11 05:53,101.88,9.99684161,309.9968416
2025/2/11 05:54,101.9,6.069014179,306.0690142
2025/2/11 05:55,101.91,10.72595928,310.7259593
2025/2/11 05:56,101.93,10.99811841,310.9981184
2025/2/11 05:57,101.95,9.045964653,309.0459647
2025/2/11 05:58,101.96,13.38035078,313.3803508
2025/2/11 05:59,101.98,17.0326591,317.0326591
2025/2/11 06:00,102,14.41858746,314.4185875
2025/2/11 06:01,102.01,11.32403736,311.3240374
2025/2/11 06:02,102.03,34.19212419,334.1921242
2025/2/11 06:03,102.05,36.27531752,336.2753175
2025/2/11 06:04,102.06,39.99818561,339.9981856
2025/2/11 06:05,102.08,22.10624286,322.1062429
2025/2/11 06:06,102.1,29.13198038,329.1319804
2025/2/11 06:07,102.11,25.82239097,325.822391
2025/2/11 06:08,102.13,21.00752638,321.0075264
2025/2/11 06:09,102.15,26.33982931,326.3398293
2025/2/11 06:10,102.16,25.41583227,325.4158323
2025/2/11 06:11,102.18,29.22942007,329.2294201
2025/2/11 06:12,102.2,19.89536993,319.8953699
2025/2/11 06:13,102.21,20.32208857,320.3220886
2025/2/11 06:14,102.23,17.91633627,317.9163363
2025/2/11 06:15,102.25,21.20576574,321.2057657
2025/2/11 06:16,102.26,13.05779182,313.0577918
2025/2/11 06:17,102.28,15.27538472,315.2753847
2025/2/11 06:18,102.3,16.90161951,316.9016195
2025/2/11 06:19,102.31,15.6886634,315.6886634
2025/2/11 06:20,102.33,25.39903232,325.3990323
2025/2/11 06:21,102.35,19.69041059,319.6904106
2025/2/11 06:22,102.36,22.83200054,322.8320005
2025/2/11 06:23,102.38,19.7172905,319.7172905
2025/2/11 06:24,102.4,23.44687857,323.4468786
2025/2/11 06:25,102.41,20.52704791,320.5270479
2025/2/11 06:26,102.43,21.3132854,321.3132854
2025/2/11 06:27,102.45,20.7185673,320.7185673
2025/2/11 06:28,102.46,24.78415429,324.7841543
2025/2/11 06:29,102.48,24.98911363,324.9891136
2025/2/11 06:30,102.5,26.34654929,326.3465493
2025/2/11 06:31,102.51,32.36093005,332.3609301
2025/2/11 06:32,102.53,17.87937639,317.8793764
2025/2/11 06:33,102.55,29.17902023,329.1790202
2025/2/11 06:34,102.56,34.49452322,334.4945232
2025/2/11 06:35,102.58,22.41872186,322.4187219
2025/2/11 06:36,102.6,25.92655064,325.9265506
2025/2/11 06:37,102.61,36.07371816,336.0737182
2025/2/11 06:38,102.63,40.68026342,340.6802634
2025/2/11 06:39,102.65,29.09166051,329.0916605
2025/2/11 06:40,102.66,26.93118742,326.9311874
2025/2/11 06:41,102.68,24.42799543,324.4279954
2025/2/11 06:42,102.7,32.52556952,332.5255695
2025/2/11 06:43,102.71,45.36408843,345.3640884
2025/2/11 06:44,102.73,48.09575969,348.0957597
2025/2/11 06:45,102.75,50.82743095,350.827431
2025/2/11 06:46,102.76,44.33929171,344.3392917
2025/2/11 06:47,102.78,44.01673275,344.0167328
2025/2/11 06:48,102.8,58.8443653,358.8443653
2025/2/11 06:49,102.81,58.8746052,358.8746052
2025/2/11 06:50,102.83,58.10516766,358.1051677
2025/2/11 06:51,102.85,66.41778106,366.4177811
2025/2/11 06:52,102.86,50.81063101,350.810631
2025/2/11 06:53,102.88,62.75875277,362.7587528
2025/2/11 06:54,102.9,66.42114105,366.4211411
2025/2/11 06:55,102.91,61.45171695,361.451717
2025/2/11 06:56,102.93,60.00356159,360.0035616
2025/2/11 06:57,102.95,70.75888717,370.7588872
2025/2/11 06:58,102.96,66.67650024,366.6765002
2025/2/11 06:59,102.98,68.44049459,368.4404946
2025/2/11 07:00,103,54.63765876,354.6376588
2025/2/11 07:01,103.01,66.46146092,366.4614609
2025/2/11 07:02,103.03,68.61857402,368.618574
2025/2/11 07:03,103.05,70.78576709,370.7857671
2025/2/11 07:04,103.06,63.26947114,363.2694711
2025/2/11 07:05,103.08,80.68429541,380.6842954
2025/2/11 07:06,103.1,68.42033465,368.4203347
2025/2/11 07:07,103.11,72.40192191,372.4019219
2025/2/11 07:08,103.13,84.25596398,384.255964
2025/2/11 07:09,103.15,75.52671191,375.5267119
2025/2/11 07:10,103.16,73.35951885,373.3595189
2025/2/11 07:11,103.18,80.11981722,380.1198172
2025/2/11 07:12,103.2,71.39392514,371.3939251
2025/2/11 07:13,103.21,73.34607889,373.3460789
2025/2/11 07:14,103.23,81.32941335,381.3294134
2025/2/11 07:15,103.25,78.66830186,378.6683019
2025/2/11 07:16,103.26,81.19501378,381.1950138
2025/2/11 07:17,103.28,89.36650763,389.3665076
2025/2/11 07:18,103.3,91.42954103,391.429541
2025/2/11 07:19,103.31,96.50648478,396.5064848
2025/2/11 07:20,103.33,103.8783012,403.8783012
2025/2/11 07:21,103.35,124.0852765,424.0852765
2025/2/11 07:22,103.36,121.8172838,421.8172838
2025/2/11 07:23,103.38,129.8039782,429.8039782
2025/2/11 07:24,103.4,126.13151,426.13151
2025/2/11 07:25,103.41,132.4314898,432.4314898
2025/2/11 07:26,103.43,125.1638331,425.1638331
2025/2/11 07:27,103.45,129.7401384,429.7401384
2025/2/11 07:28,103.46,132.4650897,432.4650897
2025/2/11 07:29,103.48,136.5273167,436.5273167
2025/2/11 07:30,103.5,141.8394597,441.8394597
2025/2/11 07:31,103.51,140.193065,440.193065
2025/2/11 07:32,103.53,142.2796183,442.2796183
2025/2/11 07:33,103.55,133.5537262,433.5537262
2025/2/11 07:34,103.56,150.3637524,450.3637524
2025/2/11 07:35,103.58,139.6924266,439.6924266
2025/2/11 07:36,103.6,136.9809153,436.9809153
2025/2/11 07:37,103.61,147.2154425,447.2154425
2025/2/11 07:38,103.63,137.998992,437.998992
2025/2/11 07:39,103.65,137.2295545,437.2295545
2025/2/11 07:40,103.66,149.9975136,449.9975136
2025/2/11 07:41,103.68,144.6114508,444.6114508
2025/2/11 07:42,103.7,158.5990861,458.5990861
2025/2/11 07:43,103.71,152.9039043,452.9039043
2025/2/11 07:44,103.73,148.8147974,448.8147974
2025/2/11 07:45,103.75,148.3712788,448.3712788
2025/2/11 07:46,103.76,155.2659767,455.2659767
2025/2/11 07:47,103.78,161.5054768,461.5054768
2025/2/11 07:48,103.8,166.2665815,466.2665815
2025/2/11 07:49,103.81,145.8580069,445.8580069
2025/2/11 07:50,103.83,124.3809556,424.3809556
2025/2/11 07:51,103.85,128.7019018,428.7019018
2025/2/11 07:52,103.86,147.8034406,447.8034406
2025/2/11 07:53,103.88,139.3665076,439.3665076
2025/2/11 07:54,103.9,149.265036,449.265036
2025/2/11 07:55,103.91,138.4761105,438.4761105
2025/2/11 07:56,103.93,123.5846381,423.5846381
2025/2/11 07:57,103.95,136.3727572,436.3727572
2025/2/11 07:58,103.96,156.4722129,456.4722129
2025/2/11 07:59,103.98,184.5046032,484.5046032
2025/2/11 08:00,104,172.1936026,472.1936026
2025/2/11 08:01,104.01,181.742692,481.742692
2025/2/11 08:02,104.03,171.7232041,471.7232041
2025/2/11 08:03,104.05,164.5093072,464.5093072
2025/2/11 08:04,104.06,184.8540421,484.8540421
2025/2/11 08:05,104.08,187.3471541,487.3471541
2025/2/11 08:06,104.1,204.2277401,504.2277401
2025/2/11 08:07,104.11,192.6424971,492.6424971
2025/2/11 08:08,104.13,193.1229756,493.1229756
2025/2/11 08:09,104.15,205.3835764,505.3835764
2025/2/11 08:10,104.16,170.4128083,470.4128083
2025/2/11 08:11,104.18,182.2903703,482.2903703
2025/2/11 08:12,104.2,193.1632955,493.1632955
2025/2/11 08:13,104.21,178.7019018,478.7019018
2025/2/11 08:14,104.23,162.8729924,462.8729924
2025/2/11 08:15,104.25,155.3331765,455.3331765
2025/2/11 08:16,104.26,135.7612392,435.7612392
2025/2/11 08:17,104.28,129.0647806,429.0647806
2025/2/11 08:18,104.3,157.6045293,457.6045293
2025/2/11 08:19,104.31,177.7275049,477.7275049
2025/2/11 08:20,104.33,178.927021,478.927021
2025/2/11 08:21,104.35,145.9218467,445.9218467
2025/2/11 08:22,104.36,182.4482898,482.4482898
2025/2/11 08:23,104.38,118.4337746,418.4337746
2025/2/11 08:24,104.4,56.34789329,356.3478933
2025/2/11 08:25,104.41,121.1520059,421.1520059
2025/2/11 08:26,104.43,144.8500101,444.8500101
2025/2/11 08:27,104.45,113.5382703,413.5382703
2025/2/11 08:28,104.46,107.4835697,407.4835697
2025/2/11 08:29,104.48,137.051475,437.051475
2025/2/11 08:30,104.5,57.01317116,357.0131712
2025/2/11 08:31,104.51,74.91855386,374.9185539
2025/2/11 08:32,104.53,93.97641288,393.9764129
2025/2/11 08:33,104.55,68.937773,368.937773
2025/2/11 08:34,104.56,-46.48121766,253.5187823
2025/2/11 08:35,104.58,55.42053625,355.4205363
2025/2/11 08:36,104.6,77.58974531,377.5897453
2025/2/11 08:37,104.61,31.85021168,331.8502117
2025/2/11 08:38,104.63,41.75881997,341.75882
2025/2/11 08:39,104.65,-6.735904845,293.2640952
2025/2/11 08:40,104.66,83.29836705,383.2983671
2025/2/11 08:41,104.68,115.9776225,415.9776225
2025/2/11 08:42,104.7,135.9695585,435.9695585
2025/2/11 08:43,104.71,142.6223372,442.6223372
2025/2/11 08:44,104.73,121.5115248,421.5115248
2025/2/11 08:45,104.75,82.33405013,382.3340501
2025/2/11 08:46,104.76,107.1341308,407.1341308
2025/2/11 08:47,104.78,91.38586117,391.3858612
2025/2/11 08:48,104.8,91.51018077,391.5101808
2025/2/11 08:49,104.81,51.26422955,351.2642296
2025/2/11 08:50,104.83,47.02392312,347.0239231
2025/2/11 08:51,104.85,84.36348364,384.3634836
2025/2/11 08:52,104.86,42.04105907,342.0410591
2025/2/11 08:53,104.88,54.48981923,354.4898192
2025/2/11 08:54,104.9,69.1259324,369.1259324
2025/2/11 08:55,104.91,47.86056045,347.8605605
2025/2/11 08:56,104.93,43.87897319,343.8789732
2025/2/11 08:57,104.95,45.48840804,345.488408
2025/2/11 08:58,104.96,52.74262482,352.7426248
2025/2/11 08:59,104.98,-45.29514146,254.7048585
2025/2/11 09:00,105,-2.757677575,297.2423224
2025/2/11 09:01,105.01,-32.56414219,267.4358578
2025/2/11 09:02,105.03,7.927088233,307.9270882
2025/2/11 09:03,105.05,-40.95067536,259.0493246
2025/2/11 09:04,105.06,-5.764867952,294.235132
2025/2/11 09:05,105.08,0.988710436,300.9887104
2025/2/11 09:06,105.1,-20.80081984,279.1991802
2025/2/11 09:07,105.11,-18.90242591,281.0975741
2025/2/11 09:08,105.13,30.12317721,330.1231772
2025/2/11 09:09,105.15,103.4952624,403.4952624
2025/2/11 09:10,105.16,-7.535582286,292.4644177
2025/2/11 09:11,105.18,24.11215644,324.1121564
2025/2/11 09:12,105.2,77.24702641,377.2470264
2025/2/11 09:13,105.21,52.8131846,352.8131846
2025/2/11 09:14,105.23,40.76762314,340.7676231
2025/2/11 09:15,105.25,46.52664471,346.5266447
2025/2/11 09:16,105.26,50.62247161,350.6224716
2025/2/11 09:17,105.28,94.97768967,394.9776897
2025/2/11 09:18,105.3,69.54593105,369.5459311
2025/2/11 09:19,105.31,69.28721188,369.2872119
2025/2/11 09:20,105.33,39.99482562,339.9948256
2025/2/11 09:21,105.35,41.09690209,341.0969021
2025/2/11 09:22,105.36,-3.127276393,296.8727236
2025/2/11 09:23,105.38,1.358309253,301.3583093
2025/2/11 09:24,105.4,-11.74564881,288.2543512
2025/2/11 09:25,105.41,9.707882535,309.7078825
2025/2/11 09:26,105.43,50.7199113,350.7199113
2025/2/11 09:27,105.45,36.92715543,336.9271554
2025/2/11 09:28,105.46,55.11477723,355.1147772
2025/2/11 09:29,105.48,128.634702,428.634702
2025/2/11 09:30,105.5,91.89993952,391.8999395
2025/2/11 09:31,105.51,88.23083126,388.2308313
2025/2/11 09:32,105.53,93.7176937,393.7176937
2025/2/11 09:33,105.55,77.54606545,377.5460655
2025/2/11 09:34,105.56,89.5949869,389.5949869
2025/2/11 09:35,105.58,95.83784692,395.8378469
2025/2/11 09:36,105.6,134.7868423,434.7868423
2025/2/11 09:37,105.61,134.6625227,434.6625227
2025/2/11 09:38,105.63,125.513272,425.513272
2025/2/11 09:39,105.65,116.0112224,416.0112224
2025/2/11 09:40,105.66,161.1056381,461.1056381
2025/2/11 09:41,105.68,160.5949197,460.5949197
2025/2/11 09:42,105.7,114.9024259,414.9024259
2025/2/11 09:43,105.71,92.72985686,392.7298569
2025/2/11 09:44,105.73,199.1306364,499.1306364
2025/2/11 09:45,105.75,88.7180297,388.7180297
2025/2/11 09:46,105.76,74.28351589,374.2835159
2025/2/11 09:47,105.78,100.8979907,400.8979907
2025/2/11 09:48,105.8,89.95786573,389.9578657
2025/2/11 09:49,105.81,35.35132048,335.3513205
2025/2/11 09:50,105.83,96.7181641,396.7181641
2025/2/11 09:51,105.85,46.19736577,346.1973658
2025/2/11 09:52,105.86,-37.93340501,262.066595
2025/2/11 09:53,105.88,18.4068947,318.4068947
2025/2/11 09:54,105.9,-16.60755326,283.3924467
2025/2/11 09:55,105.91,10.33284053,310.3328405
2025/2/11 09:56,105.93,-30.85726766,269.1427323
2025/2/11 09:57,105.95,-8.520059136,291.4799409
2025/2/11 09:58,105.96,48.61655803,348.616558
2025/2/11 09:59,105.98,137.2799543,437.2799543
2025/2/11 10:00,106,52.26214636,352.2621464
2025/2/11 10:01,106.01,25.46623211,325.4662321
2025/2/11 10:02,106.03,-21.90289631,278.0971037
2025/2/11 10:03,106.05,3.438142598,303.4381426
2025/2/11 10:04,106.06,18.2187353,318.2187353
2025/2/11 10:05,106.08,17.33505813,317.3350581
2025/2/11 10:06,106.1,-25.25280559,274.7471944
2025/2/11 10:07,106.11,29.05134064,329.0513406
2025/2/11 10:08,106.13,74.86143404,374.861434
2025/2/11 10:09,106.15,-26.96304012,273.0369599
2025/2/11 10:10,106.16,99.78919427,399.7891943
2025/2/11 10:11,106.18,53.49190243,353.4919024
2025/2/11 10:12,106.2,48.33431893,348.3343189
2025/2/11 10:13,106.21,16.05490222,316.0549022
2025/2/11 10:14,106.23,57.22821047,357.2282105
2025/2/11 10:15,106.25,119.0923325,419.0923325
2025/2/11 10:16,106.26,41.0633022,341.0633022
2025/2/11 10:17,106.28,91.72522008,391.7252201
2025/2/11 10:18,106.3,30.43229622,330.4322962
2025/2/11 10:19,106.31,85.36476043,385.3647604
2025/2/11 10:20,106.33,76.07775015,376.0777502
2025/2/11 10:21,106.35,82.77084873,382.7708487
2025/2/11 10:22,106.36,20.47664807,320.4766481
2025/2/11 10:23,106.38,97.69256098,397.692561
2025/2/11 10:24,106.4,139.5277871,439.5277871
2025/2/11 10:25,106.41,155.5616558,455.5616558
2025/2/11 10:26,106.43,155.484376,455.484376
2025/2/11 10:27,106.45,23.32591896,323.325919
2025/2/11 10:28,106.46,36.30555742,336.3055574
2025/2/11 10:29,106.48,128.6851018,428.6851018
2025/2/11 10:30,106.5,99.02311673,399.0231167
2025/2/11 10:31,106.51,79.08830052,379.0883005
2025/2/11 10:32,106.53,60.30596062,360.3059606
2025/2/11 10:33,106.55,101.10967,401.10967
2025/2/11 10:34,106.56,58.7502856,358.7502856
2025/2/11 10:35,106.58,13.94146899,313.941469
2025/2/11 10:36,106.6,41.34890128,341.3489013
2025/2/11 10:37,106.61,0.397352328,300.3973523
2025/2/11 10:38,106.63,61.07539816,361.0753982
2025/2/11 10:39,106.65,57.14085075,357.1408508
2025/2/11 10:40,106.66,-15.94227538,284.0577246
2025/2/11 10:41,106.68,-30.44734897,269.552651
2025/2/11 10:42,106.7,-46.21241852,253.7875815
2025/2/11 10:43,106.71,-8.046300652,291.9536993
2025/2/11 10:44,106.73,2.238626436,302.2386264
2025/2/11 10:45,106.75,26.09119011,326.0911901
2025/2/11 10:46,106.76,-28.04831665,271.9516834
2025/2/11 10:47,106.78,-3.735434447,296.2645656
2025/2/11 10:48,106.8,10.88387877,310.8838788
2025/2/11 10:49,106.81,11.74403602,311.744036
2025/2/11 10:50,106.83,-17.95154896,282.048451
2025/2/11 10:51,106.85,-46.29977824,253.7002218
2025/2/11 10:52,106.86,45.20280895,345.202809
2025/2/11 10:53,106.88,56.12949399,356.129494
2025/2/11 10:54,106.9,-28.46159532,271.5384047
2025/2/11 10:55,106.91,2.336066125,302.3360661
2025/2/11 10:56,106.93,-32.624622,267.375378
2025/2/11 10:57,106.95,-21.99697601,278.003024
2025/2/11 10:58,106.96,-21.57697735,278.4230227
2025/2/11 10:59,106.98,54.42261945,354.4226195
2025/2/11 11:00,107,25.45279215,325.4527922
2025/2/11 11:01,107.01,-63.32148377,236.6785162
2025/2/11 11:02,107.03,-69.07714535,230.9228547
2025/2/11 11:03,107.05,20.98400645,320.9840065
2025/2/11 11:04,107.06,-13.16020429,286.8397957
2025/2/11 11:05,107.08,-141.6629931,158.3370069
2025/2/11 11:06,107.1,-27.8735972,272.1264028
2025/2/11 11:07,107.11,30.61037565,330.6103757
2025/2/11 11:08,107.13,17.00913917,317.0091392
2025/2/11 11:09,107.15,45.25320879,345.2532088
2025/2/11 11:10,107.16,-12.10180767,287.8981923
2025/2/11 11:11,107.18,35.65371951,335.6537195
2025/2/11 11:12,107.2,113.9851488,413.9851488
2025/2/11 11:13,107.21,40.35098448,340.3509845
2025/2/11 11:14,107.23,46.36872522,346.3687252
2025/2/11 11:15,107.25,-18.22034809,281.7796519
2025/2/11 11:16,107.26,109.1870842,409.1870842
2025/2/11 11:17,107.28,5.054297426,305.0542974
2025/2/11 11:18,107.3,28.56750218,328.5675022
2025/2/11 11:19,107.31,-31.64014515,268.3598549
2025/2/11 11:20,107.33,-2.404878704,297.5951213
2025/2/11 11:21,107.35,-6.460385727,293.5396143
2025/2/11 11:22,107.36,-78.18271622,221.8172838
2025/2/11 11:23,107.38,-45.38922115,254.6107789
2025/2/11 11:24,107.4,66.44130099,366.441301
2025/2/11 11:25,107.41,-62.0312479,237.9687521
2025/2/11 11:26,107.43,-79.33855252,220.6614475
2025/2/11 11:27,107.45,-61.33237014,238.6676299
2025/2/11 11:28,107.46,-20.43122102,279.568779
2025/2/11 11:29,107.48,-53.00295679,246.9970432
2025/2/11 11:30,107.5,-103.6211948,196.3788052
2025/2/11 11:31,107.51,30.54317586,330.5431759
2025/2/11 11:32,107.53,-14.53443989,285.4655601
2025/2/11 11:33,107.55,6.458772932,306.4587729
2025/2/11 11:34,107.56,33.8762852,333.8762852
2025/2/11 11:35,107.58,92.19225858,392.1922586
2025/2/11 11:36,107.6,96.58040454,396.5804045
2025/2/11 11:37,107.61,35.60331967,335.6033197
2025/2/11 11:38,107.63,14.45890733,314.4589073
2025/2/11 11:39,107.65,19.69713057,319.6971306
2025/2/11 11:40,107.66,37.2497144,337.2497144
2025/2/11 11:41,107.68,34.80028224,334.8002822
2025/2/11 11:42,107.7,33.76540555,333.7654056
2025/2/11 11:43,107.71,-65.11571803,234.884282
2025/2/11 11:44,107.73,-112.1320476,187.8679524
2025/2/11 11:45,107.75,-4.7501512,295.2498488
2025/2/11 11:46,107.76,-50.50312479,249.4968752
2025/2/11 11:47,107.78,-25.05120624,274.9487938
2025/2/11 11:48,107.8,-18.3749076,281.6250924
2025/2/11 11:49,107.81,-72.47409448,227.5259055
2025/2/11 11:50,107.83,-130.3566293,169.6433707
2025/2/11 11:51,107.85,-102.8651972,197.1348028
2025/2/11 11:52,107.86,-116.1472347,183.8527653
2025/2/11 11:53,107.88,-93.23882804,206.761172
2025/2/11 11:54,107.9,-78.26335596,221.736644
2025/2/11 11:55,107.91,-122.2220953,177.7779047
2025/2/11 11:56,107.93,-125.2091257,174.7908743
2025/2/11 11:57,107.95,-48.86345004,251.13655
2025/2/11 11:58,107.96,-38.80028224,261.1997178
2025/2/11 11:59,107.98,-71.13681876,228.8631812
2025/2/11 12:00,108,-31.47214569,268.5278543
2025/2/11 12:01,108.01,-84.2508568,215.7491432
2025/2/11 12:02,108.03,-38.3735636,261.6264364
2025/2/11 12:03,108.05,-58.10006048,241.8999395
2025/2/11 12:04,108.06,-112.8779652,187.1220348
2025/2/11 12:05,108.08,-118.7613064,181.2386936
2025/2/11 12:06,108.1,-66.67139305,233.328607
2025/2/11 12:07,108.11,-21.51985754,278.4801425
2025/2/11 12:08,108.13,-89.0321215,210.9678785
2025/2/11 12:09,108.15,-81.76446475,218.2355353
2025/2/11 12:10,108.16,15.50722398,315.507224
2025/2/11 12:11,108.18,-16.57731335,283.4226867
2025/2/11 12:12,108.2,-20.7806599,279.2193401
2025/2/11 12:13,108.21,-2.4687185,297.5312815
2025/2/11 12:14,108.23,38.70458975,338.7045898
2025/2/11 12:15,108.25,7.04677105,307.0467711
2025/2/11 12:16,108.26,21.5619246,321.5619246
2025/2/11 12:17,108.28,14.30098784,314.3009878
2025/2/11 12:18,108.3,155.4138163,455.4138163
2025/2/11 12:19,108.31,177.683825,477.683825
2025/2/11 12:20,108.33,140.2905047,440.2905047
2025/2/11 12:21,108.35,118.7563336,418.7563336
2025/2/11 12:22,108.36,169.4686513,469.4686513
2025/2/11 12:23,108.38,115.7256233,415.7256233
2025/2/11 12:24,108.4,77.73422485,377.7342249
2025/2/11 12:25,108.41,88.4996304,388.4996304
2025/2/11 12:26,108.43,65.04354546,365.0435455
2025/2/11 12:27,108.45,72.89920032,372.8992003
2025/2/11 12:28,108.46,46.23096566,346.2309657
2025/2/11 12:29,108.48,-18.54290706,281.4570929
2025/2/11 12:30,108.5,-42.42571064,257.5742894
2025/2/11 12:31,108.51,9.106444459,309.1064445
2025/2/11 12:32,108.53,-23.94912976,276.0508702
2025/2/11 12:33,108.55,-53.6883946,246.3116054
2025/2/11 12:34,108.56,-11.49700961,288.5029904
2025/2/11 12:35,108.58,25.52335193,325.5233519
2025/2/11 12:36,108.6,-12.77716551,287.2228345
2025/2/11 12:37,108.61,-4.404072307,295.5959277
2025/2/11 12:38,108.63,45.69336738,345.6933674
2025/2/11 12:39,108.65,8.266447147,308.2664471
2025/2/11 12:40,108.66,-76.31792218,223.6820778
2025/2/11 12:41,108.68,11.08211814,311.0821181
2025/2/11 12:42,108.7,28.91694107,328.9169411
2025/2/11 12:43,108.71,84.1249244,384.1249244
2025/2/11 12:44,108.73,52.25542638,352.2554264
2025/2/11 12:45,108.75,28.8127814,328.8127814
2025/2/11 12:46,108.76,56.04213427,356.0421343
2025/2/11 12:47,108.78,-30.64558833,269.3544117
2025/2/11 12:48,108.8,40.04522546,340.0452255
2025/2/11 12:49,108.81,46.55688462,346.5568846
2025/2/11 12:50,108.83,122.0054432,422.0054432
2025/2/11 12:51,108.85,33.33868692,333.3386869
2025/2/11 12:52,108.86,8.044687857,308.0446879
2025/2/11 12:53,108.88,123.8668772,423.8668772
2025/2/11 12:54,108.9,16.43458101,316.434581
2025/2/11 12:55,108.91,85.45212015,385.4521202
2025/2/11 12:56,108.93,125.509912,425.509912
2025/2/11 12:57,108.95,144.88025,444.88025
2025/2/11 12:58,108.96,60.80323903,360.803239
2025/2/11 12:59,108.98,127.1227068,427.1227068
2025/2/11 13:00,109,53.35414287,353.3541429
2025/2/11 13:01,109.01,71.18224582,371.1822458
2025/2/11 13:02,109.03,150.3603924,450.3603924
2025/2/11 13:03,109.05,4.694778577,304.6947786
2025/2/11 13:04,109.06,127.1327868,427.1327868
2025/2/11 13:05,109.08,90.28714468,390.2871447
2025/2/11 13:06,109.1,114.9461058,414.9461058
2025/2/11 13:07,109.11,99.18103622,399.1810362
2025/2/11 13:08,109.13,-17.16531147,282.8346885
2025/2/11 13:09,109.15,-36.45836973,263.5416303
2025/2/11 13:10,109.16,111.4147571,411.4147571
2025/2/11 13:11,109.18,114.5294671,414.5294671
2025/2/11 13:12,109.2,86.6549963,386.6549963
2025/2/11 13:13,109.21,21.27968551,321.2796855
2025/2/11 13:14,109.23,32.20973053,332.2097305
2025/2/11 13:15,109.25,54.96693771,354.9669377
2025/2/11 13:16,109.26,65.92386264,365.9238626
2025/2/11 13:17,109.28,55.13157718,355.1315772
2025/2/11 13:18,109.3,92.71641691,392.7164169
2025/2/11 13:19,109.31,31.32941335,331.3294134
2025/2/11 13:20,109.33,50.67623144,350.6762314
2025/2/11 13:21,109.35,5.679255426,305.6792554
2025/2/11 13:22,109.36,14.05570862,314.0557086
2025/2/11 13:23,109.38,14.5933069,314.5933069
2025/2/11 13:24,109.4,29.94845776,329.9484578
2025/2/11 13:25,109.41,-32.7489416,267.2510584
2025/2/11 13:26,109.43,116.6361804,416.6361804
2025/2/11 13:27,109.45,-15.5625966,284.4374034
2025/2/11 13:28,109.46,3.911901082,303.9119011
2025/2/11 13:29,109.48,-11.61460923,288.3853908
2025/2/11 13:30,109.5,-28.46159532,271.5384047
2025/2/11 13:31,109.51,121.121766,421.121766
2025/2/11 13:32,109.53,40.38458437,340.3845844
2025/2/11 13:33,109.55,-79.01935354,220.9806465
2025/2/11 13:34,109.56,28.4062227,328.4062227
2025/2/11 13:35,109.58,-16.63107318,283.3689268
2025/2/11 13:36,109.6,-27.53759828,272.4624017
2025/2/11 13:37,109.61,-31.72078489,268.2792151
2025/2/11 13:38,109.63,-78.57583496,221.424165
2025/2/11 13:39,109.65,-20.30018144,279.6998186
2025/2/11 13:40,109.66,-58.43941939,241.5605806
2025/2/11 13:41,109.68,-65.84819569,234.1518043
2025/2/11 13:42,109.7,-22.32961495,277.6703851
2025/2/11 13:43,109.71,-65.10563806,234.8943619
2025/2/11 13:44,109.73,28.39614273,328.3961427
